Id,Name,DisplayName,Description,Type,Category,Price,Edibility,IsDrink,SpriteIndex,CanBeGivenAsGift,CanBeTrashed,ExcludeFromShippingCollection,ContextTags
784,Weeds,[LocalizedText Strings\Objects:Weeds_FiberOrMixedSeeds_Ugly_Name],[LocalizedText Strings\Objects:Weeds_FiberOrMixedSeeds_Ugly_Description],Litter,-999,0,-300,False,784,True,True,False,
785,Weeds,[LocalizedText Strings\Objects:Weeds_FiberOrMixedSeeds_Ugly_Name],[LocalizedText Strings\Objects:Weeds_FiberOrMixedSeeds_Ugly_Description],Litter,-999,0,-300,False,785,True,True,False,
786,Weeds,[LocalizedText Strings\Objects:Weeds_FiberOrMixedSeeds_Ugly_Name],[LocalizedText Strings\Objects:Weeds_FiberOrMixedSeeds_Ugly_Description],Litter,-999,0,-300,False,786,True,True,False,
787,Battery Pack,[LocalizedText Strings\Objects:BatteryPack_Name],[LocalizedText Strings\Objects:BatteryPack_Description],Basic,-16,500,-300,False,787,True,True,False,color_cyan
788,Lost Axe,[LocalizedText Strings\Objects:LostAxe_Name],[LocalizedText Strings\Objects:LostAxe_Description],Quest,0,0,-300,False,788,True,True,False,
789,Lucky Purple Shorts,[LocalizedText Strings\Objects:LuckyPurpleShorts_Name],[LocalizedText Strings\Objects:LuckyPurpleShorts_Description],Quest,0,0,-300,False,789,True,True,False,
790,Berry Basket,[LocalizedText Strings\Objects:BerryBasket_Name],[LocalizedText Strings\Objects:BerryBasket_Description],Quest,0,0,-300,False,790,True,True,False,
791,Golden Coconut,[LocalizedText Strings\Objects:GoldenCoconut_Name],[LocalizedText Strings\Objects:GoldenCoconut_Description],Quest,0,0,-300,False,791,True,True,False,"color_yellow,geode_crusher_ignored"
792,Weeds,[LocalizedText Strings\Objects:Weeds_Fiber_Ugly_Name],[LocalizedText Strings\Objects:Weeds_Fiber_Ugly_Description],Litter,-999,0,-300,False,792,True,True,False,
793,Weeds,[LocalizedText Strings\Objects:Weeds_Fiber_Ugly_Name],[LocalizedText Strings\Objects:Weeds_Fiber_Ugly_Description],Litter,-999,0,-300,False,793,True,True,False,
794,Weeds,[LocalizedText Strings\Objects:Weeds_Fiber_Ugly_Name],[LocalizedText Strings\Objects:Weeds_Fiber_Ugly_Description],Litter,-999,0,-300,False,794,True,True,False,
795,Void Salmon,[LocalizedText Strings\Objects:VoidSalmon_Name],[LocalizedText Strings\Objects:VoidSalmon_Description],Fish,-4,150,25,False,795,True,True,False,"color_dark_purple,fish_has_roe,fish_semi_rare,fish_swamp,fish_talk_stiff,season_all"
796,Slimejack,[LocalizedText Strings\Objects:Slimejack_Name],[LocalizedText Strings\Objects:Slimejack_Description],Fish,-4,100,15,False,796,True,True,False,"color_green,fish_bug_lair,fish_has_roe,fish_semi_rare,season_all"
797,Pearl,[LocalizedText Strings\Objects:Pearl_Name],[LocalizedText Strings\Objects:Pearl_Description],Basic,0,2500,-300,False,797,True,True,False,color_white
798,Midnight Squid,[LocalizedText Strings\Objects:MidnightSquid_Name],[LocalizedText Strings\Objects:MidnightSquid_Description],Fish,-4,100,15,False,798,True,True,False,"color_blue,fish_has_roe,fish_night_market,fish_semi_rare,fish_talk_stiff,fish_upright"
799,Spook Fish,[LocalizedText Strings\Objects:SpookFish_Name],[LocalizedText Strings\Objects:SpookFish_Description],Fish,-4,220,15,False,799,True,True,False,"color_blue,fish_has_roe,fish_night_market,fish_semi_rare"
800,Blobfish,[LocalizedText Strings\Objects:Blobfish_Name],[LocalizedText Strings\Objects:Blobfish_Description],Fish,-4,500,15,False,800,True,True,False,"color_sand,fish_has_roe,fish_night_market,fish_upright"
801,Wedding Ring,[LocalizedText Strings\Objects:WeddingRing_Name],[LocalizedText Strings\Objects:WeddingRing_Description],Ring,0,2000,-300,False,801,False,True,False,color_iridium
802,Cactus Seeds,[LocalizedText Strings\Objects:CactusSeeds_Name],[LocalizedText Strings\Objects:CactusSeeds_Description],Seeds,-74,0,-300,False,802,True,True,False,
803,Iridium Milk,[LocalizedText Strings\Objects:IridiumMilk_Name],[LocalizedText Strings\Objects:IridiumMilk_Description],Basic,0,0,-2,True,803,True,True,False,color_iridium
805,Tree Fertilizer,[LocalizedText Strings\Objects:TreeFertilizer_Name],[LocalizedText Strings\Objects:TreeFertilizer_Description],Basic,-19,10,-300,False,805,True,True,False,"color_brown,fertilizer_item"
807,Dinosaur Mayonnaise,[LocalizedText Strings\Objects:DinosaurMayonnaise_Name],[LocalizedText Strings\Objects:DinosaurMayonnaise_Description],Basic,-26,800,50,True,807,True,True,False,"color_white,dinosaur_item,mayo_item,use_reverse_name_for_sorting"
808,Void Ghost Pendant,[LocalizedText Strings\Objects:VoidGhostPendant_Name],[LocalizedText Strings\Objects:VoidGhostPendant_Description],Basic,0,4500,-300,False,808,True,True,False,propose_roommate_krobus
809,Movie Ticket,[LocalizedText Strings\Objects:MovieTicket_Name],[LocalizedText Strings\Objects:MovieTicket_Description],Basic,0,500,-300,False,809,True,True,False,
810,Crabshell Ring,[LocalizedText Strings\Objects:CrabshellRing_Name],[LocalizedText Strings\Objects:CrabshellRing_Description],Ring,0,2000,-300,False,810,True,True,False,"color_brown,ring_item"
811,Napalm Ring,[LocalizedText Strings\Objects:NapalmRing_Name],[LocalizedText Strings\Objects:NapalmRing_Description],Ring,0,2000,-300,False,811,True,True,False,"color_orange,ring_item"
812,Roe,[LocalizedText Strings\Objects:Roe_Name],[LocalizedText Strings\Objects:Roe_Description],Basic,-23,30,20,False,812,True,True,False,"color_orange,use_reverse_name_for_sorting"
814,Squid Ink,[LocalizedText Strings\Objects:SquidInk_Name],[LocalizedText Strings\Objects:SquidInk_Description],Basic,-23,110,-300,False,814,True,True,False,color_black
815,Tea Leaves,[LocalizedText Strings\Objects:TeaLeaves_Name],[LocalizedText Strings\Objects:TeaLeaves_Description],Basic,-75,50,-300,False,815,True,True,False,color_green
816,Stone,[LocalizedText Strings\Objects:FossilStone_Name],[LocalizedText Strings\Objects:FossilStone_Description],Litter,-999,0,-300,False,816,True,True,False,
817,Stone,[LocalizedText Strings\Objects:FossilStone_Name],[LocalizedText Strings\Objects:FossilStone_Description],Litter,-999,0,-300,False,817,True,True,False,
818,Stone,[LocalizedText Strings\Objects:ClayStone_Name],[LocalizedText Strings\Objects:ClayStone_Description],Litter,-999,0,-300,False,818,True,True,False,
819,Stone,[LocalizedText Strings\Objects:OmniGeodeStone_Name],[LocalizedText Strings\Objects:OmniGeodeStone_Description],Litter,-999,0,-300,False,819,True,True,False,
820,Fossilized Skull,[LocalizedText Strings\Objects:FossilizedSkull_Name],[LocalizedText Strings\Objects:FossilizedSkull_Description],Basic,0,100,-300,False,820,True,True,False,"bone_item,color_sand,prehistoric_item"
821,Fossilized Spine,[LocalizedText Strings\Objects:FossilizedSpine_Name],[LocalizedText Strings\Objects:FossilizedSpine_Description],Basic,0,100,-300,False,821,True,True,False,"bone_item,color_sand,prehistoric_item"
822,Fossilized Tail,[LocalizedText Strings\Objects:FossilizedTail_Name],[LocalizedText Strings\Objects:FossilizedTail_Description],Basic,0,100,-300,False,822,True,True,False,"bone_item,color_sand,prehistoric_item"
823,Fossilized Leg,[LocalizedText Strings\Objects:FossilizedLeg_Name],[LocalizedText Strings\Objects:FossilizedLeg_Description],Basic,0,100,-300,False,823,True,True,False,"bone_item,color_sand,prehistoric_item"
824,Fossilized Ribs,[LocalizedText Strings\Objects:FossilizedRibs_Name],[LocalizedText Strings\Objects:FossilizedRibs_Description],Basic,0,100,-300,False,824,True,True,False,"bone_item,color_sand,prehistoric_item"
825,Snake Skull,[LocalizedText Strings\Objects:SnakeSkull_Name],[LocalizedText Strings\Objects:SnakeSkull_Description],Basic,0,100,-300,False,825,True,True,False,"bone_item,color_sand,prehistoric_item"
826,Snake Vertebrae,[LocalizedText Strings\Objects:SnakeVertebrae_Name],[LocalizedText Strings\Objects:SnakeVertebrae_Description],Basic,0,100,-300,False,826,True,True,False,"bone_item,color_sand,prehistoric_item"
827,Mummified Bat,[LocalizedText Strings\Objects:MummifiedBat_Name],[LocalizedText Strings\Objects:MummifiedBat_Description],Basic,0,100,-300,False,827,True,True,False,"bone_item,color_sand,prehistoric_item"
828,Mummified Frog,[LocalizedText Strings\Objects:MummifiedFrog_Name],[LocalizedText Strings\Objects:MummifiedFrog_Description],Basic,0,100,-300,False,828,True,True,False,"bone_item,color_sand,prehistoric_item"
829,Ginger,[LocalizedText Strings\Objects:Ginger_Name],[LocalizedText Strings\Objects:Ginger_Description],Basic,-81,60,10,False,829,True,True,False,"color_yellow,forage_item,ginger_item,preserves_pickle"
830,Taro Root,[LocalizedText Strings\Objects:TaroRoot_Name],[LocalizedText Strings\Objects:TaroRoot_Description],Basic,-75,100,15,False,830,True,True,False,color_brown
831,Taro Tuber,[LocalizedText Strings\Objects:TaroTuber_Name],[LocalizedText Strings\Objects:TaroTuber_Description],Seeds,-74,20,-300,False,831,True,True,False,
832,Pineapple,[LocalizedText Strings\Objects:Pineapple_Name],[LocalizedText Strings\Objects:Pineapple_Description],Basic,-79,300,55,False,832,True,True,False,"color_yellow,fruit_item"
833,Pineapple Seeds,[LocalizedText Strings\Objects:PineappleSeeds_Name],[LocalizedText Strings\Objects:PineappleSeeds_Description],Seeds,-74,240,-300,False,833,True,True,False,
834,Mango,[LocalizedText Strings\Objects:Mango_Name],[LocalizedText Strings\Objects:Mango_Description],Basic,-79,130,40,False,834,True,True,False,"color_yellow,fruit_item,fruit_tree_item"
835,Mango Sapling,[LocalizedText Strings\Objects:MangoSapling_Name],[LocalizedText Strings\Objects:MangoSapling_Description],Basic,-74,850,-300,False,835,True,True,False,
836,Stingray,[LocalizedText Strings\Objects:Stingray_Name],[LocalizedText Strings\Objects:Stingray_Description],Fish,-4,180,15,False,836,True,True,False,"color_brown,fish_has_roe,fish_ocean,fish_talk_stiff,season_all"
837,Lionfish,[LocalizedText Strings\Objects:Lionfish_Name],[LocalizedText Strings\Objects:Lionfish_Description],Fish,-4,100,15,False,837,True,True,False,"color_orange,fish_has_roe,fish_ocean,fish_talk_demanding,season_all"
838,Blue Discus,[LocalizedText Strings\Objects:BlueDiscus_Name],[LocalizedText Strings\Objects:BlueDiscus_Description],Fish,-4,120,15,False,838,True,True,False,"color_cyan,fish_has_roe,fish_ocean,season_all"
839,Thorns Ring,[LocalizedText Strings\Objects:ThornsRing_Name],[LocalizedText Strings\Objects:ThornsRing_Description],Ring,0,200,-300,False,839,True,True,False,"color_sand,ring_item"
840,Rustic Plank Floor,[LocalizedText Strings\Objects:RusticPlankFloor_Name],[LocalizedText Strings\Objects:RusticPlankFloor_Description],Crafting,-24,1,-300,False,840,True,True,False,
841,Stone Walkway Floor,[LocalizedText Strings\Objects:StoneWalkwayFloor_Name],[LocalizedText Strings\Objects:StoneWalkwayFloor_Description],Crafting,-24,1,-300,False,841,True,True,False,
842,Journal Scrap,[LocalizedText Strings\Objects:JournalScrap_Name],[LocalizedText Strings\Objects:JournalScrap_Description],asdf,0,1,-300,False,842,True,True,False,
843,Stone,[LocalizedText Strings\Objects:CinderShardStone_Name],[LocalizedText Strings\Objects:CinderShardStone_Description],Litter,-999,0,-300,False,843,True,True,False,
844,Stone,[LocalizedText Strings\Objects:CinderShardStone_Name],[LocalizedText Strings\Objects:CinderShardStone_Description],Litter,-999,0,-300,False,844,True,True,False,
845,Stone,[LocalizedText Strings\Objects:Stone_NodeWithCoal_Name],[LocalizedText Strings\Objects:Stone_NodeWithCoal_Description],Litter,-999,0,-300,False,845,True,True,False,
846,Stone,[LocalizedText Strings\Objects:Stone_NodeWithCoal_Name],[LocalizedText Strings\Objects:Stone_NodeWithCoal_Description],Litter,-999,0,-300,False,846,True,True,False,
847,Stone,[LocalizedText Strings\Objects:Stone_NodeWithCoal_Name],[LocalizedText Strings\Objects:Stone_NodeWithCoal_Description],Litter,-999,0,-300,False,847,True,True,False,
848,Cinder Shard,[LocalizedText Strings\Objects:CinderShard_Name],[LocalizedText Strings\Objects:CinderShard_Description],Basic,-15,50,-300,False,848,True,True,False,color_orange
849,Stone,[LocalizedText Strings\Objects:CopperStone_Name],[LocalizedText Strings\Objects:CopperStone_Description],Litter,-999,0,-300,False,849,True,True,False,
850,Stone,[LocalizedText Strings\Objects:IronStone_Name],[LocalizedText Strings\Objects:IronStone_Description],Litter,-999,0,-300,False,850,True,True,False,
851,Magma Cap,[LocalizedText Strings\Objects:MagmaCap_Name],[LocalizedText Strings\Objects:MagmaCap_Description],Basic,-81,400,70,False,851,True,True,False,"color_dark_pink,edible_mushroom"
852,Dragon Tooth,[LocalizedText Strings\Objects:DragonTooth_Name],[LocalizedText Strings\Objects:DragonTooth_Description],Basic,0,500,-300,False,852,True,True,False,color_orange
856,Curiosity Lure,[LocalizedText Strings\Objects:CuriosityLure_Name],[LocalizedText Strings\Objects:CuriosityLure_Description],Basic,-22,500,-300,False,856,True,True,False,
857,Tiger Slime Egg,[LocalizedText Strings\Objects:TigerSlimeEgg_Name],[LocalizedText Strings\Objects:TigerSlimeEgg_Description],Basic,0,8000,-300,False,857,True,True,False,"color_orange,slime_egg_item,slime_item,use_reverse_name_for_sorting"
858,Qi Gem,[LocalizedText Strings\Objects:QiGem_Name],[LocalizedText Strings\Objects:QiGem_Description],Basic,0,250,-300,False,858,True,True,False,
859,Lucky Ring,[LocalizedText Strings\Objects:LuckyRing_Name],[LocalizedText Strings\Objects:LuckyRing_Description],Ring,0,200,-300,False,859,True,True,False,"color_gold,ring_item"
860,Hot Java Ring,[LocalizedText Strings\Objects:HotJavaRing_Name],[LocalizedText Strings\Objects:HotJavaRing_Description],Ring,0,200,-300,False,860,True,True,False,"color_sand,ring_item"
861,Protection Ring,[LocalizedText Strings\Objects:ProtectionRing_Name],[LocalizedText Strings\Objects:ProtectionRing_Description],Ring,0,200,-300,False,861,True,True,False,"color_gray,ring_item"
862,Soul Sapper Ring,[LocalizedText Strings\Objects:SoulSapperRing_Name],[LocalizedText Strings\Objects:SoulSapperRing_Description],Ring,0,200,-300,False,862,True,True,False,"color_yellow_green,ring_item"
863,Phoenix Ring,[LocalizedText Strings\Objects:PhoenixRing_Name],[LocalizedText Strings\Objects:PhoenixRing_Description],Ring,0,200,-300,False,863,True,True,False,"color_gold,ring_item"
864,War Memento,[LocalizedText Strings\Objects:WarMemento_Name],[LocalizedText Strings\Objects:WarMemento_Description],Quest,0,0,-300,False,864,True,True,False,
865,Gourmet Tomato Salt,[LocalizedText Strings\Objects:GourmetTomatoSalt_Name],[LocalizedText Strings\Objects:GourmetTomatoSalt_Description],Quest,0,0,-300,False,865,True,True,False,
866,Stardew Valley Rose,[LocalizedText Strings\Objects:StardewValleyRose_Name],[LocalizedText Strings\Objects:StardewValleyRose_Description],Quest,0,0,-300,False,866,True,True,False,
867,Advanced TV Remote,[LocalizedText Strings\Objects:AdvancedTVRemote_Name],[LocalizedText Strings\Objects:AdvancedTVRemote_Description],Quest,0,0,-300,False,867,True,True,False,
868,Arctic Shard,[LocalizedText Strings\Objects:ArcticShard_Name],[LocalizedText Strings\Objects:ArcticShard_Description],Quest,0,0,-300,False,868,True,True,False,
869,Wriggling Worm,[LocalizedText Strings\Objects:WrigglingWorm_Name],[LocalizedText Strings\Objects:WrigglingWorm_Description],Quest,0,0,-300,False,869,True,True,False,
870,Pirate's Locket,[LocalizedText Strings\Objects:PiratesLocket_Name],[LocalizedText Strings\Objects:PiratesLocket_Description],Quest,0,0,-300,False,870,True,True,False,
872,Fairy Dust,[LocalizedText Strings\Objects:FairyDust_Name],[LocalizedText Strings\Objects:FairyDust_Description],Basic,0,300,-300,False,872,True,True,False,
873,Piña Colada,[LocalizedText Strings\Objects:PinaColada_Name],[LocalizedText Strings\Objects:PinaColada_Description],Cooking,-7,300,30,True,873,True,True,False,"alcohol_item,color_white"
874,Bug Steak,[LocalizedText Strings\Objects:BugSteak_Name],[LocalizedText Strings\Objects:BugSteak_Description],Crafting,0,50,18,False,874,True,True,False,color_pink
875,Ectoplasm,[LocalizedText Strings\Objects:Ectoplasm_Name],[LocalizedText Strings\Objects:Ectoplasm_Description],Quest,0,0,-300,False,875,True,True,False,
876,Prismatic Jelly,[LocalizedText Strings\Objects:PrismaticJelly_Name],[LocalizedText Strings\Objects:PrismaticJelly_Description],Quest,0,0,-300,False,876,True,True,False,
877,Quality Bobber,[LocalizedText Strings\Objects:QualityBobber_Name],[LocalizedText Strings\Objects:QualityBobber_Description],Basic,-22,300,-300,False,877,True,True,False,
879,Monster Musk,[LocalizedText Strings\Objects:MonsterMusk_Name],[LocalizedText Strings\Objects:MonsterMusk_Description],Crafting,0,50,-300,False,879,True,True,False,"color_purple,not_placeable,potion_item"
880,Combined Ring,[LocalizedText Strings\Objects:CombinedRing_Name],[LocalizedText Strings\Objects:CombinedRing_Description],Ring,0,100,-300,False,880,True,True,False,ring_item
881,Bone Fragment,[LocalizedText Strings\Objects:BoneFragment_Name],[LocalizedText Strings\Objects:BoneFragment_Description],Basic,-15,12,-300,False,881,True,True,False,"bone_item,color_sand,prehistoric_item"
882,Weeds,[LocalizedText Strings\Objects:Weeds_FiberOrMixedSeeds_Name],[LocalizedText Strings\Objects:Weeds_FiberOrMixedSeeds_Description],Litter,-999,0,-300,False,882,True,True,False,
883,Weeds,[LocalizedText Strings\Objects:Weeds_FiberOrMixedSeeds_Name],[LocalizedText Strings\Objects:Weeds_FiberOrMixedSeeds_Description],Litter,-999,0,-300,False,883,True,True,False,
884,Weeds,[LocalizedText Strings\Objects:Weeds_FiberOrMixedSeeds_Name],[LocalizedText Strings\Objects:Weeds_FiberOrMixedSeeds_Description],Litter,-999,0,-300,False,884,True,True,False,
885,Fiber Seeds,[LocalizedText Strings\Objects:FiberSeeds_Name],[LocalizedText Strings\Objects:FiberSeeds_Description],Seeds,-74,5,-300,False,885,True,True,False,
886,Warp Totem: Island,[LocalizedText Strings\Objects:WarpTotemIsland_Name],[LocalizedText Strings\Objects:WarpTotemIsland_Description],Crafting,0,20,-300,False,886,True,True,False,"color_brown,not_placeable,totem_item"
887,Immunity Band,[LocalizedText Strings\Objects:ImmunityBand_Name],[LocalizedText Strings\Objects:ImmunityBand_Description],Ring,0,500,-300,False,887,True,True,False,"color_iridium,ring_item"
888,Glowstone Ring,[LocalizedText Strings\Objects:GlowstoneRing_Name],[LocalizedText Strings\Objects:GlowstoneRing_Description],Ring,0,200,-300,False,888,True,True,False,"color_gold,ring_item"
889,Qi Fruit,[LocalizedText Strings\Objects:QiFruit_Name],[LocalizedText Strings\Objects:QiFruit_Description],Basic,-79,1,1,False,889,True,True,True,color_blue
890,Qi Bean,[LocalizedText Strings\Objects:QiBean_Name],[LocalizedText Strings\Objects:QiBean_Description],Seeds,-74,1,-300,False,890,True,True,False,color_blue
891,Mushroom Tree Seed,[LocalizedText Strings\Objects:MushroomTreeSeed_Name],[LocalizedText Strings\Objects:MushroomTreeSeed_Description],Crafting,-74,100,-300,False,891,True,True,False,color_red
892,Warp Totem: Qi's Arena,[LocalizedText Strings\Objects:WarpTotemQisArena_Name],[LocalizedText Strings\Objects:WarpTotemQisArena_Description],Crafting,0,20,-300,False,892,True,True,False,"not_placeable,totem_item"
893,Fireworks (Red),[LocalizedText Strings\Objects:FireworksRed_Name],[LocalizedText Strings\Objects:FireworksRed_Description],Crafting,-8,50,-300,False,893,True,True,False,color_red
894,Fireworks (Purple),[LocalizedText Strings\Objects:FireworksPurple_Name],[LocalizedText Strings\Objects:FireworksPurple_Description],Crafting,-8,50,-300,False,894,True,True,False,color_purple
895,Fireworks (Green),[LocalizedText Strings\Objects:FireworksGreen_Name],[LocalizedText Strings\Objects:FireworksGreen_Description],Crafting,-8,50,-300,False,895,True,True,False,color_green
896,Galaxy Soul,[LocalizedText Strings\Objects:GalaxySoul_Name],[LocalizedText Strings\Objects:GalaxySoul_Description],Crafting,0,5000,-300,False,896,True,True,False,not_placeable
897,Pierre's Missing Stocklist,[LocalizedText Strings\Objects:PierresMissingStocklist_Name],[LocalizedText Strings\Objects:PierresMissingStocklist_Description],Quest,0,0,-300,False,897,False,False,False,
898,Son of Crimsonfish,[LocalizedText Strings\Objects:SonofCrimsonfish_Name],[LocalizedText Strings\Objects:SonofCrimsonfish_Description],Fish,-4,1500,15,False,898,True,True,False,"color_red,fish_has_roe,fish_legendary,fish_legendary_family"
899,Ms. Angler,[LocalizedText Strings\Objects:MsAngler_Name],[LocalizedText Strings\Objects:MsAngler_Description],Fish,-4,900,10,False,899,True,True,False,"color_pink,fish_has_roe,fish_legendary,fish_legendary_family,fish_upright"
900,Legend II,[LocalizedText Strings\Objects:LegendII_Name],[LocalizedText Strings\Objects:LegendII_Description],Fish,-4,5000,200,False,900,True,True,False,"color_green,fish_has_roe,fish_legendary,fish_legendary_family"
901,Radioactive Carp,[LocalizedText Strings\Objects:RadioactiveCarp_Name],[LocalizedText Strings\Objects:RadioactiveCarp_Description],Fish,-4,1000,10,False,901,True,True,False,"color_green,fish_has_roe,fish_legendary,fish_legendary_family"
902,Glacierfish Jr.,[LocalizedText Strings\Objects:GlacierfishJr_Name],[LocalizedText Strings\Objects:GlacierfishJr_Description],Fish,-4,1000,10,False,902,True,True,False,"color_blue,fish_has_roe,fish_legendary,fish_legendary_family"
903,Ginger Ale,[LocalizedText Strings\Objects:GingerAle_Name],[LocalizedText Strings\Objects:GingerAle_Description],Cooking,-7,200,25,True,903,True,True,False,"color_green,food_sweet,ginger_item"
904,Banana Pudding,[LocalizedText Strings\Objects:BananaPudding_Name],[LocalizedText Strings\Objects:BananaPudding_Description],Cooking,-7,260,50,False,904,True,True,False,"color_yellow,food_sweet"
905,Mango Sticky Rice,[LocalizedText Strings\Objects:MangoStickyRice_Name],[LocalizedText Strings\Objects:MangoStickyRice_Description],Cooking,-7,250,45,False,905,True,True,False,"color_yellow,food_sweet"
906,Poi,[LocalizedText Strings\Objects:Poi_Name],[LocalizedText Strings\Objects:Poi_Description],Cooking,-7,400,30,False,906,True,True,False,color_pink
907,Tropical Curry,[LocalizedText Strings\Objects:TropicalCurry_Name],[LocalizedText Strings\Objects:TropicalCurry_Description],Cooking,-7,500,60,False,907,True,True,False,color_orange
908,Magic Bait,[LocalizedText Strings\Objects:MagicBait_Name],[LocalizedText Strings\Objects:MagicBait_Description],Basic,-21,1,-300,False,908,True,True,False,
909,Radioactive Ore,[LocalizedText Strings\Objects:RadioactiveOre_Name],[LocalizedText Strings\Objects:RadioactiveOre_Description],Basic,-15,300,-300,False,909,True,True,False,"color_lime,ore_item,use_reverse_name_for_sorting"
910,Radioactive Bar,[LocalizedText Strings\Objects:RadioactiveBar_Name],[LocalizedText Strings\Objects:RadioactiveBar_Description],Basic,-15,3000,-300,False,910,True,True,False,"color_lime,furnace_item,use_reverse_name_for_sorting"
911,Horse Flute,[LocalizedText Strings\Objects:HorseFlute_Name],[LocalizedText Strings\Objects:HorseFlute_Description],Crafting,0,3000,-300,False,911,False,False,False,not_placeable
913,Enricher,[LocalizedText Strings\Objects:Enricher_Name],[LocalizedText Strings\Objects:Enricher_Description],Basic,0,200,-300,False,913,True,True,False,
915,Pressure Nozzle,[LocalizedText Strings\Objects:PressureNozzle_Name],[LocalizedText Strings\Objects:PressureNozzle_Description],Basic,0,200,-300,False,915,True,True,False,
917,Qi Seasoning,[LocalizedText Strings\Objects:QiSeasoning_Name],[LocalizedText Strings\Objects:QiSeasoning_Description],Basic,0,200,-300,False,917,True,True,False,
918,Hyper Speed-Gro,[LocalizedText Strings\Objects:HyperSpeedGro_Name],[LocalizedText Strings\Objects:HyperSpeedGro_Description],Basic,-19,70,-300,False,918,True,True,False,"fertilizer_item,use_reverse_name_for_sorting"
919,Deluxe Fertilizer,[LocalizedText Strings\Objects:DeluxeFertilizer_Name],[LocalizedText Strings\Objects:DeluxeFertilizer_Description],Basic,-19,70,-300,False,919,True,True,False,"fertilizer_item,use_reverse_name_for_sorting"
920,Deluxe Retaining Soil,[LocalizedText Strings\Objects:DeluxeRetainingSoil_Name],[LocalizedText Strings\Objects:DeluxeRetainingSoil_Description],Basic,-19,30,-300,False,920,True,True,False,"fertilizer_item,use_reverse_name_for_sorting"
921,Squid Ink Ravioli,[LocalizedText Strings\Objects:SquidInkRavioli_Name],[LocalizedText Strings\Objects:SquidInkRavioli_Description],Cooking,-7,150,50,False,921,True,True,False,
922,SupplyCrate,[LocalizedText Strings\Objects:SupplyCrate_Name],[LocalizedText Strings\Objects:SupplyCrate_Description],Crafting,0,1,-300,False,922,True,True,False,
923,SupplyCrate,[LocalizedText Strings\Objects:SupplyCrate_Name],[LocalizedText Strings\Objects:SupplyCrate_Description],Crafting,0,1,-300,False,923,True,True,False,
924,SupplyCrate,[LocalizedText Strings\Objects:SupplyCrate_Name],[LocalizedText Strings\Objects:SupplyCrate_Description],Crafting,0,1,-300,False,924,True,True,False,
925,Slime Crate,[LocalizedText Strings\Objects:SlimeCrate_Name],[LocalizedText Strings\Objects:SlimeCrate_Description],Crafting,0,3000,-300,False,925,True,True,False,
926,Cookout Kit,[LocalizedText Strings\Objects:CookoutKit_Name],[LocalizedText Strings\Objects:CookoutKit_Description],Crafting,0,80,-300,False,926,True,True,False,
927,Camping Stove,[LocalizedText Strings\Objects:CampingStove_Name],[LocalizedText Strings\Objects:CampingStove_Description],Crafting,0,1,-300,False,927,True,True,False,
928,Golden Egg,[LocalizedText Strings\Objects:GoldenEgg_Name],[LocalizedText Strings\Objects:GoldenEgg_Description],Basic,-5,500,10,False,928,True,True,True,egg_item
929,Hedge,[LocalizedText Strings\Objects:Hedge_Name],[LocalizedText Strings\Objects:Hedge_Description],Crafting,-8,10,-300,False,929,True,True,False,
930,???,[LocalizedText Strings\Objects:ConcernedApeMask_Name],[LocalizedText Strings\Objects:ConcernedApeMask_Description],Basic,0,0,-300,False,930,True,True,False,
FarAwayStone,Far Away Stone,[LocalizedText Strings\Objects:FarAwayStone_Name],[LocalizedText Strings\Objects:FarAwayStone_Description],Basic,0,500,-300,False,0,False,True,False,
CalicoEgg,Calico Egg,[LocalizedText Strings\Objects:CalicoEgg_Name],[LocalizedText Strings\Objects:CalicoEgg_Description],Basic,0,0,-300,False,7,False,True,False,
MixedFlowerSeeds,Mixed Flower Seeds,[LocalizedText Strings\Objects:MixedFlowerSeeds_Name],[LocalizedText Strings\Objects:MixedFlowerSeeds_Description],Seeds,-74,0,-300,False,8,True,True,False,
GoldenBobber,Golden Bobber,[LocalizedText Strings\Objects:GoldenBobber_Name],[LocalizedText Strings\Objects:GoldenBobber_Description],Quest,0,0,-300,False,9,True,True,False,
CalicoEggStone_0,Stone,[LocalizedText Strings\Objects:CalicoEggStone_Name],[LocalizedText Strings\Objects:CalicoEggStone_Description],Litter,-999,0,-300,False,10,True,True,False,
CalicoEggStone_1,Stone,[LocalizedText Strings\Objects:CalicoEggStone_Name],[LocalizedText Strings\Objects:CalicoEggStone_Description],Litter,-999,0,-300,False,11,True,True,False,
CalicoEggStone_2,Stone,[LocalizedText Strings\Objects:CalicoEggStone_Name],[LocalizedText Strings\Objects:CalicoEggStone_Description],Litter,-999,0,-300,False,12,True,True,False,
MysteryBox,Mystery Box,[LocalizedText Strings\Objects:MysteryBox_Name],[LocalizedText Strings\Objects:MysteryBox_Description],Basic,0,0,-300,False,37,True,True,False,"geode,geode_crusher_ignored,color_dark_cyan,use_reverse_name_for_sorting"
TroutDerbyTag,Golden Tag,[LocalizedText Strings\Objects:TroutDerbyTag_Name],[LocalizedText Strings\Objects:TroutDerbyTag_Description],Basic,0,0,-300,False,13,True,True,False,
DeluxeBait,Deluxe Bait,[LocalizedText Strings\Objects:DeluxeBait_Name],[LocalizedText Strings\Objects:DeluxeBait_Description],Basic,-21,1,-300,False,14,True,True,False,
